review	sentiment
	 b'barely time catch breath not stop	2
	 b'not even trust rotten tomato time went low expectation movie still disappoint not	0
	 b'shitload inexplicably huge gasoline explosion booby two hour maximum overdrive	2
	 b'mad max extremely enthralling action film grab attention collar slam floor beat	2
	 b'reminder fun excite realistic effect make movie wonderful return mad max	2
	 b'upon watch road warrior assume rough-around-the-edges low-budget look whole affair part charm least look like budgetary constraint modern audience turn thing hold road warrior back huge pile money light technological touch-up mad max fury road use road warrior baseline take natural conclusion riptide car gun hellfire start thirty second keep go two hour straight not without misstep flourish fall flat but overall miller show exactly good post-apocalyptic joyride oyride yride ride '	2
	 b'movie suck plot suck sorry petty movie good watch boredom strike but not really want see something really good	0
	 b'one fine action movie lay eye upon stay true mad max make fresh new acting incredible practical effect amaze not see need favor	2
	 b'lot frenetic shot explosion road reason critic like mindless ultra-feminazi fantasy requisite white guilt pander slavery parallel utterly amaze overwhelmingly positive response story miss want see stuff blow two hour straight not care story character development movie guitar cool but not enough	0
	 b'watch origionals movie sore dissapointment never see old one probably pretty good	0
	 b'want watch similar movie watch transformer poor character development checkpoor story development checkterrible dialog checknon-stop action checkits laughingly mediocre movie awesome visuals leave look watch	0
	 b'decent attempt revive something not need revive still prefer original	0
	 b'very 'very draw	0
	 b'not understand highly rat side critic audience	0
	 b'action movie really happy ima let finish but mad max fury road not one best time not one best action movie time people and or or really not	1
	 b'boring show set dirty paint face not waste	0
	 b'boyfriend want see movie leave theater together minute still time time think enjoy movie less george miller thinking decide redo original movie maybe cover mel gibson controversy another mess dispose like gibson not original bit time new mad max one bad film ever see not know lead actor name not want know either completely uninspired performance want forget everything charlize theron not favorite list fury road movie remind italian knockoff film make resemble mad max original mad max series film action movie not captivate interest normally movie	0
	 b'hell get people opinion movie really take nosedive osedive sedive 2000s	0
	 b'plain bad not sure fuss absolutely minimal exposition so-so action feel small scale not	0
	 b'people like much	0
	 b'sure honestly not really sure point watch movie weird intense not bad way but not really compelling	1
	 b'mind numbing repetition not understand film get good review story thin character thinner mostly two hour car chase crash desert assume much mad max character driven film see max family man want live peace test fire towards road warrior thunderdome know max development others max foil make story weak tale warlord name joe keep many wife many son imperator furiosa help several joe wife escape gas run furiosa take detour joe find immediately engage pursuit catch quickly thus begin bulk film endless chase scene across desert notice say nothing max max appearance film merely gratuitous really not need except convince furiosa turn back citadel could do character not worthy addition mad max universe perhaps time franchise die glad pay see	0
	 b'look rotten tomato provide expert movie review case think rating must influence bribery mad max 2015 visually ugly movie stupid dialog unrealistic special effect original mad max mel gibson remain must-see ust-see st-see classic	0
	 b'not see film bad movie 2015 opinion	0
	 b'acting story paper thin action not pick second half mad max self not personality not connect character forgettable unless spend full price	0
	 b'lot good movie great looker great aesthetic feel action gun drug skinhead want rush valhalla otherwords death post apocalyptic setting ton thing go but issue story character story simple chase-movie main character get catch escape blood-bag skinheaded druggies need blood continue functioning accidentally meet truck full woman escape cult leader skinheaded druggies try escape eden word furiosa manly woman kick as green land steal story movie get place fight lot skinhead crazy spiky car character also not build max blandest character character literally look thing angrily shoot occasionally see phantom daughter show not explain movie shoot people furiosa reason escape explain also literally save girl not really character trait much otherwise also similar main character hard-ass get shit do come issue feel interested side-characters come enemy side simply reason like main character end actually cheer enemy hey interest literally guitar guy sit huge truck huuuge speaker shoot fire guitar badass immortan joe also look like barely alive bulgy old man like valhalla pretty straight but movie although not horrible nothing great solid imho keep licence style but half movie simply less	1
	 b'meh end suck	1
	 b'terrible minute decent movie but mostly hour car chase plot whatsoever absolutely terrible want last two hour life	0
	 b'good special effect but not good enough make horrible story waste time idea movie receive review childish story not worth red box fee ee e even	0
	 b'very boring	0
	 b'blunt movie overrate well suppose people find movie one great action movie past decade due overwhelming use explosion death artsy weird atmosphere use action focus story nope people not seem realize stuff trick believe awesome movie even asshole critic give star eye sore please not fool overwhelming use action make believe tell complex interesting action or drama story not yes plot but focus action story balance not even want explain plot way fucking cloud explain without sound incredibly stupid not even remember half plot fact probably think positive aspect movie give star want put everything positive beginning but impatient wait movie plain simple	1
	 b'movie critical consensus rottentomatoes bit sad join not like movie not reason see blow around mad max movie name since furiosa real star iconic car barely destroy mel gibson whatever else remember like beyond thunderdome saw but would not call max aficionado detail really matter not like bore hour movie but minute car chase well film choreograph but not enough make car character stop look watch desperation wondering thing ever go end glad not see theater	0
	 b'lot action but still not like much super fine as charlize theron but look almost unrecognizable	1
	 b'mad max fury road not bad gamer remind action game except lack depth thankfully stink piece fetid australian desert-baked roadkill free redbox 3/10 imdb rotten tomato want two hour point back	0
	 b'never discrepancy opinion popular opinion give chance	0
	 b'really surprise boring film also first time not astound tom hardy charlize theron always overrate	1
	 b'movie epic trash one long cgi car chase would ban movie life less plot development wall-e all-e ll-e l-e '	0
	 b'worst movie ever even compare first mad max insulting nsulting sulting ulting '	0
	 b'absolutely 'absolutely absolutely terrible	0
	 b'well watch still not impressed movie see ton action movie love yes visual effect amazing but rest movie fall flat lame dialogue lame character etc one villain fat guy oxygen really happy story everyone decide opps let turn around back exact way past hour half movie wtf weak story ambino war child come town gas town even shanty would make sense story world story world environment lame also desert desert know post nuclear war world but could give anyone see oblivion way way way well story world environment would love know people action masterpiece must not see john wick lucy new movie 20x good	0
	 b'meaninglessly gory depress ugly bereft substance movie far torturous two hour life two hour regret never back sigmoidoscopy character much backstory dimension toothpick mindless action stupefyingly dull never un-watch overrated drivel sincerely hope review help recover two hour	0
	 b'person think chase middle desert turn around back non plot love first two series third fourth very disappointing visually very well do bring	0
	 b'very disapointing lot movement but substance people say movie feminst totally miss point	0
	 b'big waste two hour spend long time meaningless undeveloped character top prop ridiculously impossible real world action shooting cgi generate stunt almost plot movie first moment movie till end non-stop explosion chase scene gunfire thanks but play call duty want watch insane action	0
	 b'action pack movie movie nail day incredible colourful visuals lack cgi problem not much mad max film prequels very disappointing since entire franchise depict instead film call furiosa fury road mostly feature film another point whole vehicle chase scene copy second third installment gore action though get give credit damn monstrous vehicle see point movie great but would like see mad max fresh unexpected story start fourth installment like year	1
	 b'tedious grungy chase war movie could not wait end despite good art direction everyone look like get back burn man charlize theron waste action star glad saw dvd not waste money theater really amaze many critic like generous star art direction sorry but	0
	 b'love original but new one suck not rid fitness bike burning 1400 calorie watch would not get anything movie	0
	 b'absolutely 'absolutely absolutely pointless	0
	 b'dumbest movie ever see not know positive review come aside pot induce stupor bad act stupid or no dialog stupid plot etc name category failure count written direct low	0
	 b'great fun first hour become repetitive dare say	1
	 b'silly 'silly silly illogical	0
	 b'crap story not action movie would not leg stand let hurry leave back	0
	 b'critic give positive rating many amaze charlize theron transform physically play role prosa possible new drinking game every time discover really bad visual blunder terrible edit job take drink guarantee see less half movie pass couch another possible drinking game charlize theron beyond beautiful role cut hair rub axial grease face guess still f**king charlize theron short hair grease face drinking game first realize look transformed charlize start drinking not stop till pass unless intellect grape first five minute movie spar death boredom occur within half hour positive note suggestion good rent stream version oppose less expensive physical dvd actually less expensive long run actual physical dvd front give strong press destroy alleviate world one copy crap investor give money project give money away conswriter serious mother issue movie take two hour life never get back	0
	 b'movie low lead foot garbage proof critic consensus utterly	0
	 b'watch rat rotten tomato	0
	 b'nothing but disgusting film mess mad max trash people hannibal act among shit thing would never let	0
	 b'mad max not main character furiosa main character	0
	 b'would best compare film another film come 2013 name gravity gravity much like film review right spoon fed overly praise film place value aesthetic engage character worthwhile story invest like gravity one bewilderment towards overwhelming positive response versus actual quality film not surprise since remove technical achievement leave superficial entertainment two hour car chase dumb action film high budget cool car stunt sadly offer around portion review would provide synopsis mad max fury road but sort synopsis consider spoiler very little plot film require three writer create put perspective film without give away thin specific basically like drive couple mile away home get water chase lunatic remember longer anyone guard home reason return home way come even though block explosion occur within two hour like mention take effort three writer create pretty pathetic not writing but filmmaking whole title character max man word few define characteristic beside tortured past less engaging character max relegate supporting role go motion event attempt make provide backstory max but thin stretch tell max hallucination fail protect people importance never specify almost discluding newcomer franchise fail stand alone entity fail film begin nope instead provide strong context good time well spend very long car chase instead ridiculous thinness story presentation serious moment car chase take film bombastic loud apply character furiousa talk redemption not take seriously clear point moment though want emphasize take three people write story without much exploration character background deteriorate eye candy spectacle manage hold attention belief would lose audience not extensive car chase every minute focus plot film open main character max capture attempt escape show viewer insane world very early scene show gang people gather around get water image present clear picture important resource world yet three writer felt imagery scene would not enough convey desperation world either water intelligent people fertile land line like world fell way break spoon feed definition much like example use opening paragraph entirely mute talk virtually dialogue film would actually achievement storytelling regardless need use simple caricature action movie unfortunately spoon feed dialogue like blessing damn character not talk much take away experience character simplify very basic character arc notable example come form nux furiousa nux want take vahala loosely tie religion much furiousa search redemption event make very loose connection antagonist nux not suffer much furiousa basic characterization due simplistic loyalty paint clear picture arc enter picture max end possibly get past demon survive without talk much max get demon not issue since drive character good person however max mute furiosa try kill idiotic man word but not very intelligent script not decide one scene max manage get truck swampland get mire desert use conveniently find tree area reluctance speak scene woman try run away lunatic chase max leader attempt kill max simple explanation would avoid well choreograph but rather pointless action scene early make rough outline film general story make example outline serious issue first explosion canyon one entry way show entry get block rubble rock yet character decide return max take seemingly use road second desert make suspend belief despite large location show throughout film max take route return citadel film basically start lastly antagonist take men chase max not come citizen citadel not kill immortan joe antagonist power limited would explain end but even antagonist strike fear people eye number baddie still citadel large immortan joe take chase max five wife context character finally stop look answer place might not exist but also context basically mean outline story unbelievably goofy look action but mostly car chase variety mad max fury road impressive stunt work starter way mad max fury road film do like expert camera car chase usually follow car without shake camera matter many car screen together explosion camera not need shake emulate chaotic nature occur scene visuals favor long take wide shot angle see every bit carnage do film another aspect car chase smart us wide shot throughout lengthy sequence common problem director high budget action movie director would make mistake use many mid-shots instead close action instead pull camera good flow one best example scene max attempt break window car capturer plan kill blaze glory desert storm background max see struggle hang onto car attempt break window foreground capturer prepare kill paint picture struggle time limit within shot also apply car crash car get destroy camera show entire car get destroy however instead break display demolished car instead continue follow action one ground example george miller expert direction film tanker explode display incorporate many technique lone scene couple second miller combine shot composition edit seamless effect max fight warboy pole or run very close touch ground motion successfully kill warboy run less weight max attempt get onto safety foreground move car background tanker explode within frame shot moment not last long seven second but seamlessly expert us shot composition edit seamless flow coherence miller often succeed repeat throughout film stunt work nothing short amaze car destroy screen alongside obtain high body count film character death general stunt require dozen car well participant insane set piece not stunt crew perform dangerous stunt constantly move vehicle but also visibly little tribute sometimes prop like spear pipe baby bottle spray anything find post apocalyptic film pull successfully string convince look stunt point film begin believe every single stunt do actual person scene dummy use but expert stunt crew blur line real person dummy not even noticeable even among action aficionado cgi use virtually every single shot film though mostly use either filter color enhance effect scene instance go back tanker explosion remove explosion still explosion stunt place thing add enhance effect explosion give visual finesse darken smoke brighten flame sometimes add explosion make scene color pop fury road usage smart use add large piece film instead take entire scene set design also detail rough-hewn general look	1
	 b'good action bore story bad pacing good acting movie well like almost everyone sure disappoint not bad but not amazing acting fine action great pacing bother story shoehorn take backseat like suppose real complaint never really care character plight use flashback humanize max not rarely make sense become cartoonish point character underdeveloped care motivation plight acting not bad performance anyone graphic not practical but look terrible extremely establish shot base beginning look like paper cutout diorama make middleschool look like comic book since thick outline around people foreground weird bad not enough texture time weird plastic look pacing bad offender film get epic car chase but scene take long not really feel like fit anything story night scene clearly blue filter lens camera bad nothing seem happen get try strength bond two lead but felt place annoy whole movie run away problem totally fine eden take great chunk movie get but spoiler something wrong eden dead back come first part movie take 5hrs get eden 30mins army car ruthless killer not go but tail get back start point eden middle point blue scene cut lot short develop relationship action not exposition since nothing get resolve since tell history kind audience already know time give fight back start problem go eden not remember call film go fleet murderous men vehicle not make sense good film would make well miller keep mindless action film not try make story or pacing big retarding factor film very basic somewhat cliche premise ironically max useless unnecessary character film point think hinderance character trope cliched annoy guy troubled past close world yet affect enough retard progress real world overly melodramatic get annoy	1
	 b'mad max fury road prove explosion mindless kill not make film worth	0
	 b'campy like cartoon max movie substance huge budget model wild costume contribute nothing story flat go	0
	 b'yeah happen hollywood go ape shit aussie classic throw butt load money screen happen mad max fury road like car crash explosion cgi action plot character development movie tom hardy max suck ball big one hard charlize theron furiosa spend entire movie single facial expression scowl left movie spend hour go literally figuratively whereas daniel craig breathe new life james bond bring dark sinister side almost anti-hero film classic tom hardy neuter max take character development say three word inability remember script scriptwriter lazy put mel gibson back role would not even act pay jack daniel throw key follow around steady cam job do twice interest without cgi crap bollock film crucification rucification ucification classic	0
	 b'movie really awful yeah action but barely dialogue little mediocre mediocre zero character development bunch screw dude drive screw vehicle couple girl toss whole movie not screw dude another movie sure long line crappy movie since hollywood longer make decent	0
	 b'weird weird movie but great	1
	 b'someone hire accidentally get dvd rather bluray fit like mindless hour action scene year ago think agree concept suck basically cheesy death metal band chase anonymous man woman possibly woman one side desert people roll vehicle use rpg hop in or out move vehicle eventually much audience relief come end point ironic thing film probably high rating original think go magic apocalyptic ozploitation theme predecessor think solid action ground people enjoy sort thing not much else someone hollywood start sell movie kit complete video game regurgitate old classic	1
	 b'disaster movie gratuitous violence special effect lot insanity total waste	0
	 b'bar bombard top feminism fun movie	1
	 b'yes good visual thrilling action but movie might boring dry plot 2015 movie	0
	 b'action scene pretty good story line	1
	 b'say movie masterpice but not like make sense ugly post apocalyptic freaky guy charlize theron try bad as mad max barely speak freaky guitar player rid war like felt acid something watch movie	0
	 b'story acting par another mad max installment however find use cgi lieu actual explosion landscape very tiresome unable tell actual stunt perform	1
	 b'would rather spend last hour life clean house thanks nothing rotten tomato	0
	 b'entire movie literally base group people drive around soup semi-trailer blowing stuff may enjoy not mind two hour car chase desert but really movie	0
	 b'movie perpetual train wreck start middle story real plot people drive nowhere real reason people drive way back finally say hey water would good thing high point whole snore-fest mediocre action scene hot woman but main douche character not even bother get congratulatory kiss struggle finish movie hop hold would sanctification bring watch film	0
	 b'look forward buy blu ray make short almost seizure computer generate scene flash one second next feel character story unrealistic apocalypse charlize look like	0
	 b'felt like endless video slipknot plot very simple baddie chase goody point plot give way experience point point year old gon love movie yeah would say kid film kudos strong female action hero cool fighter ighter ghter grandma	0
	 b'rush not much time character development not great effect vudu udu du u '	1
	 b'movie horrible storyline every join guy hang upside lose blood next thing kno car	0
	 b'think chase scene blue	1
	 b'one bad movie ever see not get great review	0
	 b'mad max fury road okay not near movie expect hop see hell line major actor actor get sort character development nicholas hoult play war boy nux everyone else fight everyone else glad not	1
	 b'big fan original movie also fan actor movie but not get accolade movie dialogue weak mad max almost non-character movie really	0
	 b'quite possibly worse movie ever make people actually get leave movie stay hop would get good suck horrible watch half brain soon realize waste hour life watch like well not much expect	0
	 b'terrible idea go time joke not believe receive reviewer	0
	 b'not sure rat high story line horrible one long chase scene	0
	 b'not great movie hard understand yell time plot change far often make impossible actually get go not tom hardy best	0
	 b'bad movie ever must see	0
	 b'wow suck embarrass charlize theron waste talent big long car	0
	 b'great big mess almost stop watch halfway less max grrl rrl rl power	1
	 b'total garbage would not recommend anyone	0
	 b'omg one bad movie ever sit plot character relationship not even tie old mad max movie terrible terrible not watch pathetic attempt entertainment	0
	 b'good movie but not memorable original but george miller smart get positive publicity get well-known feminist give impression approval course share world everyone know anyway appreciate practical effect but little bit cgi use very jarring pretty poorly do stick like sore thumb practical effect fact basically car chase movie complaint otherwise good movie charlize theron definitely outshine character movie	1
	 b'story not great but action make tom hardy charlize theron	1
	 b'look rating first mistake well review seem pretty accurate not much lot action but not lot point quite	1
	 b'not 'not get	1
	 b'way reviewer movie re-watch review guess second viewing see bad movie dialogue bad ever witness major production story sorry story studio realize tom hardy charisma would prefer charlize theron character max instead maybe changer name maxine towards end think theron character might not make hardy finally say max name max care point wow still not believe bad movie get positive	0
	 b'bad 'bad water	0
	 b'car scene great would like put stopwatch time max actually screen felt call something else besides mad max not one would want see one	1
	 b'love hat draw opinion right middle element attention detail across wonderful panorama great character make effort make unusual landscape believable but main antagonist others draw viewer away sense realism comic book	1
	 b'visuals action top notch but story not even old mad max film character development worth watching but doubt ever want or need watch	0
	 b'finally manage watch waste two hour life lame-ass completely predictable truck chase desert not remember last time	0
	 b'movie terrible develop story not explode one	0
	 b'thought 'thought thought awful	0
	 b'nice visuals develop zero connection character not care even know thing not care character development care action sequence	0
	 b'great effect terrible movie limited character development 2hr car chase dont care get emotionally	0
	 b'hour chase action scene great imaginery stunt work scenography but bother fact see two long hour chase apparently vulnerabale truck	0
	 b'really disappoint movie plot jump around entirety movie one big chase scene tom hardy dialogue entire film could fit index card charlize theron character not develop suppose care end	1
	 b'movie overrated watch friend sound first time literally fell asleep day later run sound look cool pay attention but not seem point film give	0
	 b'bad movie ever see life movie disgrace cinema plot storyline charlize theron tom hardy great actor but movie not showcase real genuine talent not understand director able release film theatre movie lover not watch movie ever word advice favor not ever watch movie movie waste time	0
	 b'not get mad max but not enthral mad max fury road george miller redux classic mad max franchise mostly visual storytelling but true connection character mostly madman max not familiar franchise film take place dystopian future eccentric character set pave split society tom hardy star max kill type mundane chain speeding truck kind deal circumstance change join group female rebel lead imperator furiosa profoundly play charlize theron but not caliber oscar nominate not get furioso take tom hardy one favorite actor turn bad performance career look lose stale throughout picture however still tom tom order hardy fan hardy har har nicholas hoult sound desperate nux director george miller direction way top not much could say limited screenplay hey but not hate together john seale brilliant cinematography get seal approval mad max fury road road less traveled *** ** * average	1
	 b'moive good but part make angry docent mean moive bad even still watch good	1
	 b'violently overrate boring hell nihilistic claptrap big budget lads crazy vehicle desert cliche galore plus charlize badass shame not script badass *in* craptastic waste money opinion hear good story two ten year old sleepover leepover eepover epover '	0
	 b'little long slow time but still entertain electric guitar player war vehicle nice touch like humor mad max refresh not free forgiveness anti-government anti-tax anti-muslim anti-atheist thread run oppression woman theme step	1
	 b'critic rate pile dung ung far	1
	 b'watch exact rental simply not worth price even real plot real acting whole lot thing go boom explode catch fire get shot thrust suppose cinematographically point view special effect could garner oscar but basically bore mind quit half way come back finish obligation but still	0
	 b'awful not even hold candle andle original	0
	 b'want love movie love old series first two third but honestly not see people like movie find rather boring plot kind sucked seem like movie critic people site seem like normally hate one bad may not great but not bad people make not horrible movie but give give expectation high barely	0
	 b'hhmm not sure hype not much	0
	 b'movie not good first mad max not life could max charlize furiosa make movie not see first one fun watch like desert truck chase one road	1
	 b'always wonder lone critic disagree general consensus not see movie rest yet mad max fury road find go grain good movie but certainly not great one road warrior great movie risk sound heretic first half mad max beyond thunderdome might even well movie fury road not two welcome quality action movie attitude restraint regard control movie almost non-stop action sound good paper but tend diminish impact action scene pile throughout film one another bit like in jones rid horse steal truck nazi one best action scene ever film but part great not hour long part film felt like watch cirque soleil performance much often though movie character development lack attitude example beyond thunderdome scene gibson max relinquish weapon pull every nook cranny collector weapon look face say see even know one bad man incredible scene set tone max evolve since road warrior not take 5000 extra film require massive explosion mean attitude fury road tom hardy max never single moment even magnitude much less thunderdome-esque scene eye instead get charlize theron character might please look female heroine not pay see tomb raider pay see mad max road warrior villain know max end though not name people save know well hence haunting monologue end but fury road seem one know end truly impact presence along way furiosa bring natural question grand majority character movie not know care max end	1
	 b'watch movie dish not see theater afraid disappoint disappointment wait remake turned mad max pussy max whole thing come across victim mentality not think filmmaker touch nerve original fury road touch shame would get could new cult movie instead starship trooper redeem quality cute harem arem gal	0
	 b'road nowherethis movie absolutely sad sure sex swearing but pal comparison original road warrior mad max dog gyro man really need acting call act limit word utterance hardy god-awful aussie type accent call fact accent change towards end flick redeeming feature charlize theron action sequence but load action much film speed supposedly rise action not plot thin well total waste time true mad max fan	0
	 b'even bad original character development could not care less character could not understand dialog min movie call fresh beyond another noisy oisy isy shoot	0
	 b'good 'good good first	0
	 b'wow waste time rat movie make question rotten tomato george miller make pretty look film but zero character iota ota ta draw	0
	 b'visually mad max fury road amazing but really not	1
	 b'not care fury roadi sure see mad max fury road movie critic give great review rotten tomato imdb show approximately approval rating international film festival give award high accolade opinion everyone title opinion something miss watch reintroduction one childhood hero despondent loner first search vengeance life tear apart wander dessert post apocalyptic australia find unlikely hero people desperate always manage win fight overcome odds watch former mad max trilogy always felt sense isolation desperation felt emotionally connect could empathize lonely world could family friends go food gasoline water scarce priceless covet much build emotional connection movie cinematography sound track or audio work pacing not rip roaring adventure chase scene throughout slow time build sense suspense offer time know understand key character opinion felt opening fury road receive thorough reintroduction max know already not see year certainly re-watched film others may clue also live period time wander post apocalyptic wasteland since last film show affect opening fury road get brief voice monologue introduction see max force eat lizard mean sustenance almost immediately capture bandit citadel even brief montage max search something fuel food civilization show outskirt citadel contemplating safe place hostile give camera shot small section road sand blowing hint world use but forever lose max shake empty canteen thirst water shake empty gas can small thing could easily build emotional connection max make feel need root good sense would like desperate situation find citadel lot dirty skinny people must crappy place live but good wander dessert alone really not know bad people life may but get really excite rare covet resource call water release wait water not rare resource people idiot water release catch cup worth random pot trash splash around leave ground utopia plenty fill population moron leader imperator joe one control water tell not become addicted water everyone needs water not addiction necessity joe bad dialogue joe god like figure community later find control water pump ground command release obviously clan behold also plenty water hold back maintain hold communityhe very ominous mask costume honestly like bad guy figure regardless less stir dialogue give meet furious get drive truck not know apparently prove male dominate militaristic society appreciate woman strong leadership role but society clearly not seem heavily dominate woman would appreciate furiosa character idea manage become entrusted get drive truck drag precious resource fuel water breast milk right citadel lady milk dairy farm not specifically say but convey brief shot woman milking room brief glimpse past flashbacks something throughout movie show overcome could really help elevate character make cheer create emotional empathy character away go small detail security vehicle way bullet farm gas town guess trade milk supply road trip drive drive whoa wait go wrong way not know joe crew watch go rogue joe mad apparently furiosa steal lady friend prized breeder joe call know pet name cute joe send call chase furiosa get lady back rally war boy meet nux really not like beginning but say character movie dynamic enough make care nux war boy one purpose life joe command honorable job plea joe enter gate valhalla assume form heaven movie progress nux go want please joe realize good others would significant life ever war boy please joe additional character believe could use well development breeder mother old lady not sure real call time meet wish movie would end breeder take safety furiosa kidnap think abuse not want joe not sure breeder want leave furiosa convince leave pursue joe seem want return simple scene show woman suffer joe captivity would make care much woman not want see abuse cruelty woman but indication suffer would build emotional connection want help save well breeder central component movie make care escape old woman seriously loosely tie thing together like hey green place turn around home honestly could drive meet one formulate plan back guitar guy enjoy concept guitar guy james war party move along but want actually play music hear instead play bar score take include none guitar work want james hatfield metallica melt face fuel fire make sense need fuel guitar guy shoot fire also guitar guy shoot fire but not use fight anyone super wasteful post apocalyptic world fuel scare idiot burn not feel sense scarce resource desperation breeder waste water get one miraculous escape horde fast move vehicle vehicle supercharge gas guzzler nux empty gal gas car attempt kill blow war wagon really charge someone waste much gas would valhalla not get desperate hard time sense movie want feel suspense whole time know guy go make furiosa max would live but know nux go dead movie course close call but never think man end great bit cirque sole style chase scene piece together but really could do min less chase scene min character development top car guy number ridiculous vehicle relate item wrong nearly impossible climb around touch hot exhaust pipe wheeler escape motorcycle supercharged car nux drive flat tire high speed max would stay place somewhat possible but still incredibly unlikely spit fuel mixture supercharger get boost climb around engine compartment fix engine drive road not single engine dual engine setup rig would lose much power lose power would crawl along not run vehicle yes yes movie not nitpick silly detail but really character development could tie together lovely package okay enough not like honestly want emotional connection character positive lot explosion well shot action scene well choreograph joe costume unique-ish post apocalyptic darth vader pro-breast feeding eeding eding ding '	0
	 b'not usually give review come interest movie but movie get rotten tomato see incredibly fluster try figure get back itunes rental watch mad max series but reboot/ sequel need least kind introduction series movie depend mystery character past future but fail fulfill suspense disappointed review action great but storyline	1
	 b'think bad movie ever see life horrible -37 6/10 /10 10	0
	 b'synonym mel gibson version do 80s see latter not otherwise	1
	 b'hr michael bayesk explosion fin curtain urtain rtain tain '	0
	 b'movie speak inner child thinking grass greener side get realise not go back	0
	 b'quite good film although not much happens basically one long car chase sequence bit overated not sure even call mad max chalize theron main character story max simply along ride many aussie cast film american accent sound bit	1
	 b'one long boring car chase real plot stereotypic female role lousy ousy usy acting	0
	 b'max sidekick movie action good but woman contribute save hard like think would like good stand alone movie not mad max film turn great action character robin obin bin	0
	 b'full stun visual effect well choreograph action scene	0
	 b'saw movie charlize theron wonderful actress great job movie but still not understand people like movie love weird strange but movie strangely weird not	0
	 b'fact movie rat high make want	0
	 b'wad disappoint film aim mind hype around time release action film far favourite element action scene feel innovative completely fresh didnt feel enough story tell tie together intense action	1
	 b'really not know go rotten tomato critic movie horrible	0
	 b'maybe get old stuff but watch silliness try compare movie come absurd awful almost point thinking superior type joke play internet troll movie difficult plot line best basically two hour chase scene full ridiculousness idiculousness diculousness iculousness '	0
	 b'backstory 'backstory backstory	1
	 b'bizarre vehicle chase crash mutilation scantly clad woman almost zero plot bring earplug give extra star	0
	 b'people extremely delusional movie yes road carnage wonderful watch but compelling story minimalist dialogue word movie visual experience yet rate top time love first two mad max movie third so-so o-so -so so '	0
	 b'not let cover fool theron driver not hardy	1
	 b'film shit terrible dialogue	0
	 b'mad max fury give stunning time blizzard dystopia world along crazy action cool war rigs or vehicles movie entertainer weak story characterization tom hardy mel gibson	1
	 b'extremely disappointing installment non actor make believe saw make journey view far want connect max story good dust first three however visual entertainment great fun movie night but not worthy replacement not understand titular character play second fiddle theron character almost feel mad max add justify mad max element post apocalyptic landscape tribal society outrageous vehicle boost box office sale script seem write not tell max story along ride one moment max opportunity take central stage might make mad max film cut edit floor assume nightly action max return blood face viewer not even get glimpse boy charlize word not	0
	 b'100 rehash action but	1
	 b'want like but film appalling fact utter drivel rotten tomato critic obviously influence like film applaud fact say film exactly 1995 flop waterworld except time switch sea desert waterworld actually far well film compare tripe anybody fancy film sum one line nutter drive one place kill along way drive back virtually dialogue character development	0
	 b'saw compare original very disappointed good action scene great special effect however many plot hole plot general pretty terrible very disappointed movie especially	0
	 b'movie dumb idiotic movie ever see create almost entirely car ride minimal incredibly cheesy emotion plot acting terrible screenplay even bad	0
	 b'inventive animation tackle childhood move adulthood but storyline fail engage completely funny bit	1
	 b'movie try hard	1
	 b'little disappointed probably laugh like	0
	 b'interest plot but not carry full potential	1
	 b'although appeal somewhat much young audience humor hit often miss inside still thoughtful creative even touch	1
	 b'see people like find incredibly	1
	 b'very good but many chosies joy saddeness could get back headquarters like send revolve cleaning leaning eaning people	1
	 b'dont understand cartoon get much fame ame stupid	0
	 b'bit rat plot not really make sense make everyone unlikeable besides joy really hate watch movie everyone dislikable riley annoy make decision happiness sadness even though joy sadness not know seem like nit pick but make movie emotion expect emotion show various property good good dinosaur inosaur nosaur least	1
	 b'movie trite predictable opinion also bother portrayal anger depression male girl head implication emotion girl drive men thing	1
	 b'give raf film feel like must miss something certainly wall-e expect masterpiece unfortunately come away unimpressed concept clever enough but story felt small rather tedious	1
	 b'not one pixar best	1
	 b'bad pixar movie see very depressing movie	0
	 b'somehow miss excitement real storytelling form clever animation many industry elevate clever trifle like inside top-ten list puleeze concept need movie beat death nice voice performance heartwarming story occasional chuckle but not greatness	1
	 b'inside another lame movie one hated movie time lack plot	0
	 b'rating animation-movie bit top see very simple story but emotion make very elaborate follow certunly ball emotion roll away screw dem ball	1
	 b'entertaining another gold hit pixar	1
	 b'contrived 'contrived contrived boring	1
	 b'good movie but definitely	0
	 b'movie far many flaw disney get try but execution one establish emotion suppose generally act like emotion obviously go feel thing personify but establish concept beginning need follow people head emotion act not show actual emotion mom saddness act like reason logic sad whole build movie joy realize god need sadness play since lot show tell kid lesson okay sad emotion okay felt much build lesson actually make compelling movie maybe excuse certain degree since childrens movie but one thing not excuse absolute lack humor movie like kid movie despite mostly tend funny movie bad humor ever never sit kid movie straight face but easy since basically nothing funny movie figure anything anger would make laugh since lewis black hilarious but bland funny part every end boy meet emotion scream girl movie get far much praise honestly think disney	0
	 b'pixar present next film inside movie explore idea creature head control emotion joy amy poehler naturally want everything happy feel emotion fear anger disgust sadness get way incident however cause remove control headquarters must find way back maze mind sure host riley not continue life without joy sadness two try return emotion best control situation hand view emotion memory begin realize together form best team make riley good person inside clever part good moment but part emotion head find movie short not imaginative	1
	 b'very disappointing character annoy unimaginative	0
